	0	1
2912	     1967.77	    22906.09
2913	    15643.66	    13225.45
2914	    26099.08	    13989.84
2915	    34425.87	     9981.78
2916	   143010.40	      328.69
2917	   114922.17	     5051.63
2918	       28.21	    22388.35
2919	   100484.40	      310.42
2920	    63475.87	     4250.58
2921	       77.49	    33798.25
2922	    24739.24	    13074.72
2923	    81707.07	       18.81
2924	        0.00	    32371.44
2925	    53856.38	      520.52
2926	    50358.83	     1330.98
2927	     8090.91	     5361.14
2928	    85694.87	     3021.13
2929	    27213.39	    10116.57
2930	    30998.75	     7176.17
2931	     7377.53	    10390.73
2932	    42637.33	    10384.13
2933	      211.60	    42378.40
2934	        0.00	    48353.57
2935	    57952.45	    10110.67
2936	    25139.15	     7494.87
2937	     3475.54	    23753.11
2938	    11949.17	    25778.88
2939	     5680.92	     7082.94
2940	   101606.29	     5876.73
2941	     5632.23	    22768.27
2942	    95878.16	     6092.42
2943	    60595.21	     3286.95
2944	     2385.11	    21988.59
2945	    21703.01	    13215.87
2946	       79.93	    10226.07
2947	    39768.83	      447.47
2948	    91320.43	     5918.24
2949	    12146.49	    20765.46
2950	     7911.37	     5856.67
2951	     6345.14	     8692.50
2952	    84934.66	     4509.92
2953	    33470.55	     2712.52
2954	        0.00	    39547.93
2955	       25.09	    15741.71
2956	    36295.64	    14313.73
2957	       24.16	    31455.58
2958	    38598.40	     5429.72
2959	    20032.61	    13837.23
2960	    40935.87	     5062.95
2961	     7738.37	     5321.60
2962	        0.00	    32256.34
2963	    84844.44	        1.89
2964	    62450.27	     7799.36
2965	    53203.06	      419.72
2966	   105046.72	     5778.97
2967	    30786.20	     6263.42
2968	    25965.56	    14338.96
2969	    11346.68	     8746.76
2970	     9526.87	    17669.48
2971	      139.34	    24606.01
2972	     3254.02	     6898.83
2973	        0.44	    25127.03
2974	     4998.84	    29086.03
2975	     3585.64	     8495.12
2976	    11705.08	    18912.32
2977	    49249.38	    11284.74
2978	        4.26	    24904.73
2979	    22440.19	    11078.48
2980	    89818.74	     4699.39
2981	        0.00	    37196.87
2982	    22590.01	     3181.70
2983	    22041.88	    17547.57
2984	       12.59	    26760.74
2985	    35579.57	    12729.95
2986	     7562.34	    21923.71
2987	    10312.70	     3923.29
2988	   134058.87	     3393.75
2989	    35829.81	     7983.27
2990	    49648.39	     5203.32
2991	    16772.28	    11483.29
2992	    97471.26	     2468.08
2993	     9062.35	    26113.11
2994	   158710.06	      847.24
2995	    29102.10	    13341.66
2996	    14389.11	     2013.50
2997	    40908.63	     5111.58
2998	      152.96	    45330.77
2999	    49906.67	     2729.68
3000	     7575.62	     6317.06
3001	    20313.87	     4001.10
3002	    19907.79	    14286.63
3003	     4445.42	     8969.88
3004	    11756.36	    17878.56
3005	    14227.40	    17422.16
3006	     7056.10	    21953.75
3007	    29734.13	     7974.10
3008	    65130.87	     4376.05
3009	    17095.43	    13467.01
3010	    72107.83	     6335.79
3011	        0.00	    22611.11
3012	    56043.27	     2589.78
3013	    11442.35	    19445.53
3014	      102.11	    15905.37
3015	    94186.89	     5389.96
3016	     2187.23	    12474.23
3017	    57966.98	     5357.96
3018	    51690.84	     3487.61
3019	    41311.63	     8922.38
3020	    25654.86	    13602.65
3021	    49461.82	     5005.75
3022	    25404.45	     4874.42
3023	    46766.33	     9368.74
3024	       27.85	    16563.62
3025	     1889.72	    28975.90
3026	    44426.02	    10616.28
3027	     5186.94	     4635.82
3028	    25475.50	    13439.91
3029	     3516.48	     8298.67
3030	     8724.05	     5883.68
3031	     1261.20	    37794.47
3032	    78897.79	     2033.22
