Heating,Cooling,Country,File_name,ID
6729.45,5098.13,BRA,BRA_PR_General.Carneiro.869410_INMET,869410
18362.93,9175.23,CHN,CHN_Guizhou.Zunyi.577130_CSWD,577130
0,39986.3,GUM,GUM_Anderson.AFB.912180_TMY2,912180
2241.12,8744.08,USA,USA_CA_San.Diego.722900_TMY2,722900
42240.34,3963.33,AUT,AUT_Vienna.Schwechat.110360_IWEC,110360
8085.11,6735.54,AUS,AUS_WA.Manjimup.946170_RMY,946170
9823.52,11708.19,ESP,ESP_Palma.083060_IWEC,83060
1763.19,31868.21,USA,USA_AZ_Yuma.Intl.AP.722800_TMY3,722800
0.76,27567.66,BRA,BRA_GO_Goias.867120_INMET,867120
71411.87,7160.74,USA,USA_WI_Madison-Dane.County.Rgnl.AP.726410_TMY3,726410
271.41,18793.76,BRA,BRA_GO_Jatai.867520_INMET,867520
90.95,12018.94,BRA,BRA_GO_Cristalina.867370_INMET,867370
70908.91,5541.07,CHN,CHN_Liaoning.Kuandian.544930_CSWD,544930
52563.44,10199.77,USA,USA_IA_Webster.City.Muni.AP.725478_TMY3,725478
99.06,23992.84,BRA,BRA_GO_Itumbiara.867740_INMET,867740
213.59,20834.48,BRA,BRA_SP_Valparaiso.868380_INMET,868380
13502.09,17669.18,USA,USA_MS_Jackson.722350_TMY2,722350
34344.45,3314.36,CAN,CAN_BC_Abbotsford.711080_CWEC,711080
300.4,15028.84,BRA,BRA_MG_Aguas.Vermelhas.867220_INMET,867220
27753.39,3267.95,USA,USA_WA_Bremerton.National.AP.727928_TMY3,727928
0,42826.29,BRA,BRA_AM_Parintins.817030_INMET,817030
1427.45,23703.33,EGY,EGY_Cairo.Intl.Airport.623660_ETMY,623660
59140.8,813.52,USA,USA_AK_Ketchikan.Intl.AP.703950_TMY3,703950
85710.06,4398.87,USA,USA_ND_Minot.AFB.727675_TMY3,727675
16257.05,16903.09,USA,USA_TX_San.Angelo.722630_TMY2,722630
217.5,20699.54,BRA,BRA_GO_Goiania.834230_INMET,834230
50694.06,11284.4,USA,USA_NE_Omaha-Eppley.Airfield.725500_TMY3,725500
12160.77,23070.3,USA,USA_TX_Fort.Hood.722570_TMY3,722570
23860.15,11956.09,USA,USA_NM_Tucumcari.723676_TMY2,723676
17153.38,6962.79,ITA,ITA_Pisa-S.Gusto.161580_IGDG,161580
53729.99,2421.29,POL,POL_Kalisz.124350_IMGW,124350
409.11,22792.9,BRA,BRA_MS_Ivinhema.868600_INMET,868600
40241.59,5956.78,USA,USA_MI_Mount.Clemens-Selfridge.ANGB.725377_TMY3,725377
10006.67,7676.43,ITA,ITA_Olbia-Costa.Smeralda.165310_IGDG,165310
73984.37,7515.97,USA,USA_SD_Sioux.Falls-Foss.Field.726510_TMY3,726510
91470.25,3261.53,CAN,CAN_PQ_Sherbrooke.716100_CWEC,716100
6739.65,20167.75,CHN,CHN_Guangdong.Nanxiong.579960_CSWD,579960
19633.61,16088.49,USA,USA_TX_Childress.Muni.AP.723604_TMY3,723604
39.35,16274.63,KEN,KEN_Kakamega.636870_SWERA,636870
47132.84,8206.82,USA,USA_ID_Malad.City.AP.725786_TMY3,725786
0,41685.81,BRA,BRA_MA_Farol.Preguicas.817170_INMET,817170
253.67,20208.74,BRA,BRA_SP_Jose.Bonifacio.868390_INMET,868390
16156.6,14071.92,USA,USA_AL_Muscle.Shoals.Rgnl.AP.723235_TMY3,723235
16632.34,5616.47,ESP,ESP_Gerona.081840_SWEC,81840
4012.78,23293.05,USA,USA_FL_Jacksonville.NAS.722065_TMY3,722065
11749.07,8051.97,ITA,ITA_Napoli-Capodichino.162890_IGDG,162890
46897.93,1201.01,DNK,DNK_Copenhagen.061800_IWEC,61800
6798.26,8186.05,USA,USA_CA_Camp.Pendleton.MCAS.722926_TMY3,722926
19630.86,16130.16,USA,USA_AR_Little.Rock.723405_TMY2,723405
50274,8279.96,USA,USA_NE_Kearney.Muni.AWOS.725526_TMY3,725526
82361.92,3885.62,CAN,CAN_ON_Muskoka.716300_CWEC,716300
35137.57,6829.38,KOR,KOR_Inchon.471120_IWEC,471120
82427.88,9825.43,CHN,CHN_Xinjiang.Uygur.Jinghe.513340_CSWD,513340
5149.04,3809.32,BRA,BRA_MG_Monte.Verde.AP.868700_INMET,868700
29758.65,2307.29,NZL,NZL_Queenstown.Lakes-Queenstown.QL.938310_NIWA,938310
93836.16,4660.01,USA,USA_MN_Bemidji.Muni.AP.727550_TMY3,727550
24457.75,5250.47,USA,USA_OR_Salem-McNary.Field.726940_TMY3,726940
7981.36,22206.9,USA,USA_TX_Hondo.Muni.AP.722533_TMY3,722533
56996.17,5557.16,USA,USA_NH_Laconia.Muni.AWOS.726155_TMY3,726155
4.42,28059.49,BRA,BRA_MT_Juina.866240_INMET,866240
18624.31,2785.75,AUS,AUS_TAS.Launceston.Airport.949680_RMY,949680
70957.25,1554.44,SWE,SWE_Karlstad.024180_IWEC,24180
0,27612.31,BRA,BRA_SE_Itabaianinha.866380_INMET,866380
56369.88,2076.69,POL,POL_Leszno.124180_IMGW,124180
7926.28,11915,AUS,AUS_VIC.Mildura.Airport.946930_RMY,946930
35752.55,13207.58,USA,USA_KS_Wichita-Col.Jabara.Field.724504_TMY3,724504
38345.34,10866.46,USA,USA_KS_Garden.City.Muni.AP.724515_TMY3,724515
0,38986.51,BRA,BRA_PA_Salinopolis.816600_INMET,816600
0,32681.35,BRA,BRA_MA_Balsas.819030_INMET,819030
0,39363.09,BRA,BRA_AL_Pao.de.Acucar.819940_INMET,819940
12928.68,5587.52,USA,USA_CA_Napa.County.AP.724955_TMY3,724955
102563.72,2960.42,CHN,CHN_Nei.Mongol.Huade.533910_SWERA,533910
249.54,20739.49,BRA,BRA_MS_Campo.Grande.Intl.AP.868100_INMET,868100
6612.02,9512.08,CHN,CHN_Sichuan.Xichang.565710_CSWD,565710
0.06,23763.79,USA,USA_HI_Hilo.Intl.AP.912850_TMY3,912850
9272.6,20389.73,USA,USA_TX_Lufkin-Angelina.Co.AP.722446_TMY3,722446
24803.43,1418.75,USA,USA_OR_Astoria.727910_TMY2,727910
7549.89,8794,ESP,ESP_Valencia.082840_SWEC,82840
9407.94,10418.12,ISR,ISR_Jerusalem.401840_IWEC,401840
32541.32,1740.16,NLD,NLD_Amsterdam.062400_IWEC,62400
13728.71,2448.33,AUS,AUS_TAS.Hobart-Ellerslie.Road.949700_RMY,949700
0,37866.3,BRA,BRA_RN_Touros.818380_INMET,818380
57432.29,2571.8,POL,POL_Siedlce.123850_IMGW,123850
7599.13,9038.13,ESP,ESP_Castellon.082860_SWEC,82860
73806.6,5033.53,USA,USA_CO_Craig.Moffat.AP.725700_TMY3,725700
36901.16,8555.26,USA,USA_KY_Cincinnati-Northern.Kentucky.AP.724210_TMY,724210
33977.08,3342.66,ESP,ESP_Soria.081480_SWEC,81480
43417.15,7285.75,USA,USA_PA_Pittsburgh.Intl.AP.725200_TMY3,725200
0.31,33376.25,BRA,BRA_BA_Ibotirama.866530_INMET,866530
16042.58,14369.77,USA,USA_NC_Charlotte-Douglas.Intl.AP.723140_TMY3,723140
18253.33,8941.5,CHN,CHN_Sichuan.Wanyuan.572370_CSWD,572370
14256.44,14302.15,USA,USA_NM_Truth.or.Consequences.Muni.AP.722710_TMY3,722710
70.79,35430.39,IND,IND_Aurangabad.430140_ISHRAE,430140
4043.89,31154.52,USA,USA_AZ_Luke.AFB.722785_TMY3,722785
55942.34,4334.11,USA,USA_MT_Missoula.Intl.AP.727730_TMY,727730
30905.28,7269.83,ITA,ITA_Parma.161300_IGDG,161300
14.24,28885.31,BRA,BRA_AC_Parque.Chandless.819630_INMET,819630
59820.47,8413.28,USA,USA_IA_Sheldon.Muni.AP.725495_TMY3,725495
0.18,21396.2,BRA,BRA_PE_Arcoverde.819530_INMET,819530
57531.62,3031.06,POL,POL_Rzeszow.Jasionka.125800_IMGW,125800
54488.14,8854.03,CHN,CHN_Hebei.Huailai.544050_CSWD,544050
81655.53,6012.4,USA,USA_IA_Mason.City.725485_TMY2,725485
24915.73,12344.9,USA,USA_VA_Farmville.Muni.AP.724017_TMY3,724017
157.41,19766.59,BRA,BRA_SP_Lins.868400_INMET,868400
22791.59,14285.56,USA,USA_AR_Walnut.Ridge.AWOS.723406_TMY3,723406
14841.49,18356.76,USA,USA_AZ_Kingman.AWOS.723700_TMY3,723700
52774.66,8218.44,USA,USA_IL_Moline-Quad.City.Intl.AP.725440_TMY,725440
62990.15,5000.8,USA,USA_MT_Great.Falls.Intl.AP.727750_TMY,727750
8189.92,10574.27,ITA,ITA_Catania-Fontanarossa.164600_IGDG,164600
21483.6,12474.26,USA,USA_VA_Melfa-Accomack.County.AP.724026_TMY3,724026
28106.08,9648.48,USA,USA_TN_Bristol-TriCities.Rgnl.AP.723183_TMY3,723183
9.53,18497.09,BRA,BRA_MG_Chapada.Gaucha.867190_INMET,867190
18685.14,15735.29,USA,USA_NC_Fort.Bragg-Simmons.AAF.746930_TMY3,746930
60153.93,4453.51,USA,USA_ME_Auburn-Lewiston.Muni.AP.726184_TMY3,726184
92129.91,6857.56,CHN,CHN_Nei.Mongol.Kailu.541340_CSWD,541340
77089.63,8494.85,USA,USA_MN_Edin.Prairie-Flying.Cloud.AP.726579_TMY3,726579
715.15,25932.22,CHN,CHN_Hong.Kong.SAR.450070_CityUHK,450070
2640.24,27244.93,USA,USA_TX_Brownsville-South.Padre.Island.AP.722500_TMY,722500
12299.67,1931.96,CZ01RV2.htm,CZ01RV2,725945
19414.9,13044.22,CHN,CHN_Shaanxi.Ankangan.572450_CSWD,572450
6558.07,23080.9,USA,USA_TX_San.Antonio-Stinson.AP.722523_TMY3,722523
37249.81,11286.83,CHN,CHN_Beijing.Beijing.545110_CSWD,545110
15333.33,13312.7,USA,USA_VA_Norfolk.NAS.723085_TMY3,723085
37745.27,8527.29,USA,USA_CO_Denver.Intl.AP.725650_TMY3,725650
31999.81,7108.29,USA,USA_OH_Zanesville.Muni.AP.724286_TMY3,724286
0.84,32059.32,BRA,BRA_TO_Gurupi.866300_INMET,866300
49992.54,2824.29,POL,POL_Lodz.124650_IMGW,124650
0,43083.82,IND,IND_Panjim.431920_ISHRAE,431920
36365.82,11376.72,CHN,CHN_Beijing.Beijing.545110_IWEC,545110
2995.6,25111.17,EGY,EGY_Asyut.623930_ETMY,623930
57837.02,8965.67,USA,USA_IA_Atlantic.Muni.AP.725453_TMY3,725453
37402.29,12888.52,USA,USA_KS_Olathe-Johnson.County.Industrial.AP.724475_TMY3,724475
25.7,43328.4,GTM,GTM_San.Jose.786470_SWERA,786470
4808.87,21158.32,CHN,CHN_Guangxi.Zhuang.Hechi.590230_CSWD,590230
33972.49,2395.88,CAN,CAN_BC_Comox.718930_CWEC,718930
1188.34,18374.12,BRA,BRA_MS_Amambai.868940_INMET,868940
35606.57,8959.99,USA,USA_UT_Provo.Muni.AWOS.725724_TMY3,725724
7737.01,13221.25,GRC,GRC_Athens.167160_IWEC,167160
27776.78,4046.63,ITA,ITA_Potenza.163000_IGDG,163000
80179.72,10923.82,CHN,CHN_Xinjiang.Uygur.Karamay.512430_CSWD,512430
14831.17,1152.38,USA,USA_CA_Crescent.City-Jack.McNamara.Field.725946_TMY3,725946
175.58,45346.01,ARE,ARE_Abu.Dhabi.412170_IWEC,412170
0,39749.04,BRA,BRA_PA_Belem.816800_INMET,816800
36578.72,4792.68,USA,USA_MA_Barnstable-Boardman.Poland.AP.725067_TMY3,725067
2954.62,28676.81,USA,USA_TX_McAllen-Miller.Intl.AP.722506_TMY3,722506
7287.91,14748.08,JPN,JPN_Tosashimizu.478980_IWEC,478980
8517.15,19254.15,USA,USA_FL_Tallahassee.722140_TMY2,722140
22535.06,9278.93,USA,USA_NJ_Cape.May.County.AP.745966_TMY3,745966
58653.38,7891.34,CHN,CHN_Liaoning.Jinzhou.543370_CSWD,543370
35700.96,11303.09,USA,USA_KY_Fort.Knox-Godman.AAF.724240_TMY3,724240
12165.85,19204.37,CHN,CHN_Jiangxi.Jian.577990_CSWD,577990
28833.36,7225.27,ITA,ITA_Vicenza.160940_IGDG,160940
27027.53,8083.36,KOR,KOR_Kangnung.471050_IWEC,471050
22200.82,13093.79,CHN,CHN_Henan.Xinyang.572970_CSWD,572970
125,13639.03,BRA,BRA_MG_Guarda-Mor.867570_INMET,867570
52339.45,2503.64,POL,POL_Sulejow.124690_IMGW,124690
38651.78,4574.18,BGR,BGR_Sofia.156140_IWEC,156140
27430.1,2395.68,ESP,ESP_Vitoria.080800_SWEC,80800
33021.1,8639.28,USA,USA_NV_Tonopah.AP.724855_TMY3,724855
20622.6,19712.67,USA,USA_AR_Pine.Bluff.AP.723417_TMY3,723417
63092.16,5761.88,USA,USA_WI_Milwaukee-Mitchell.Intl.AP.726400_TMY3,726400
116534.06,1023.67,CAN,CAN_PQ_Sept-Iles.718110_CWEC,718110
164.9,15460.78,HND,HND_Santa.Rosa.de.Copan.787170_SWERA,787170
121426.18,69.84,USA,USA_AK_Hooper.Bay.702186_TMY3,702186
62136.74,9390.98,USA,USA_IA_Carroll.Muni.AP.725468_TMY3,725468
11544.47,13864.24,USA,USA_CA_Yuba.County.AP.724838_TMY3,724838
36617.32,7010.51,USA,USA_WV_Morgantown.Muni-Hart.Field.724176_TMY3,724176
137727.21,1481.62,USA,USA_AK_Eielson.AFB.702650_TMY3,702650
30835.01,12775.68,USA,USA_VA_Fredericksburg-Shannon.AP.724033_TMY3,724033
55425.27,7537.39,USA,USA_WI_Watertown.Muni.AP.726464_TMY3,726464
5575.8,23101.57,USA,USA_TX_Austin-Mueller.Muni.AP.722540_TMY3,722540
121182.26,2563.8,CAN,CAN_PQ_Val.d.Or.717250_CWEC,717250
38281.19,10146.71,USA,USA_CO_Grand.Junction-Walker.Field.724760_TMY,724760
51544.76,5805.64,USA,USA_NY_Niagara.Falls.Intl.AP.725287_TMY3,725287
130860.91,4395.33,CHN,CHN_Heilongjiang.Hailun.507560_CSWD,507560
20171.87,767.53,IRL,IRL_Valentia.Observatory.039530_IWEC,39530
0,29350.78,BRA,BRA_PB_Cabaceiras.819150_INMET,819150
173.71,29883.84,BRA,BRA_MS_Nhumirim.867680_INMET,867680
53529.02,5815.3,USA,USA_MI_Detroit-Metro.AP.725370_TMY2,725370
42074.18,2932.31,DEU,DEU_Stuttgart.107380_IWEC,107380
60948.35,4389.32,USA,USA_NV_Ely.724860_TMY2,724860
31976.4,4057.94,USA,USA_MA_Nantucket.Mem.AP.725063_TMY3,725063
110.98,14839.23,BRA,BRA_MG_Araxa.867960_INMET,867960
71289.93,4936.6,USA,USA_VT_Burlington.726170_TMY2,726170
46545.88,2467.99,POL,POL_Kolo.123450_IMGW,123450
8297.6,21436.82,USA,USA_TX_Houston-Intercontinental.722430_TMY2,722430
3453.32,9485.99,AUS,AUS_NSW.Mascot-Sydney.Airport.947670_RMY,947670
6480.85,9031.24,BRA,BRA_RS_Santana.do.Livramento.839530_INMET,839530
0,35118.28,BRA,BRA_PA_Tome.Acu.817110_INMET,817110
60327.61,10132.68,USA,USA_MO_Kirksville.Muni.AP.724455_TMY3,724455
938.79,39583.35,IND,IND_Jaipur.423480_ISHRAE,423480
18.59,44420.12,IND,IND_Amritsar.420710_ISHRAE,420710
7.17,21526.11,BRA,BRA_MG_Serra.dos.Aimores.867630_INMET,867630
16985.99,16518.06,USA,USA_TN_Memphis.723340_TMY2,723340
16743.92,15314.23,USA,USA_NC_New.River.MCAS.723096_TMY3,723096
40077.04,6382.48,USA,USA_CT_Hartford-Brainard.Field.725087_TMY3,725087
24153.48,18044.88,USA,USA_OK_Hobart.Muni.AP.723525_TMY3,723525
0,37756.84,BRA,BRA_PE_Recife-Guararapes-Freyre.Intl.AP.828990_TRY.1962,828990
1949.84,25865.12,USA,USA_FL_Sarasota-Bradenton.Intl.AP.722115_TMY3,722115
68015.36,930.54,USA,USA_AK_Juneau.Intl.AP.703810_TMY3,703810
254.47,40106.75,BRA,BRA_Bom.Jesus.da.Lapa.832880_SWERA,832880
13126.84,10691.33,CHN,CHN_Sichuan.Chengdu.562940_CSWD,562940
2040.88,24555.65,ARG,ARG_Corrientes_Corrientes.Intl.AP_871660_ArgTMY,871660
0,51840.45,LKA,LKA_Kankasanturai.434000_SWERA,434000
172853.52,414.25,USA,USA_AK_Summit.702640_TMY,702640
20408.43,12585.26,USA,USA_NC_Southern.Pines-Moore.County.AP.723143_TMY3,723143
33500.21,9368.95,USA,USA_OH_Cincinnati.Muni.AP-Lunken.Field.724297_TMY3,724297
73909.75,3520.56,USA,USA_MI_Alpena.726390_TMY2,726390
55785.7,5367.65,USA,USA_PA_Erie.725260_TMY2,725260
11459.75,15944.98,USA,USA_SC_Myrtle.Beach.AFB.747910_TMY3,747910
37.55,23986.94,BRA,BRA_MG_Pirapora.AP.867590_INMET,867590
0,42955.43,GUM,GUM_Tamuning-Won.Pat.Intl.AP.912120_TMY3,912120
0,34066.45,BRA,BRA_PA_Rondon.do.Para.817860_INMET,817860
71.54,13870.35,ESP,ESP_Tenerife.600200_SWEC,600200
68.02,29868.71,CUB,CUB_Havana.782240_IWEC,782240
61977.52,3691.42,USA,USA_MT_Lewistown.Muni.AP.726776_TMY3,726776
2020.25,28271.42,USA,USA_TX_Rockport-Aransas.Co.AP.722524_TMY3,722524
45733.13,818.92,USA,USA_AK_Annette.703980_TMY2,703980
8675.18,3496.91,AUS,AUS_TAS.Low.Head.959640_RMY,959640
2401.64,26063.54,USA,USA_TX_Brownsville.722500_TMY2,722500
117951.35,1061.55,USA,USA_AK_Anvik.702075_TMY3,702075
83388.52,23.16,USA,USA_AK_Cold.Bay.703160_TMY2,703160
45153.52,6661.8,USA,USA_NY_Poughkeepsie-Dutchess.County.AP.725036_TMY3,725036
44150.86,8972.31,USA,USA_IN_Delaware.County-Johnson.Field.725336_TMY3,725336
28504.24,8382.71,USA,USA_CA_Montague-Siskiyou.County.AP.725955_TMY3,725955
32491.97,11197.81,USA,USA_IN_Evansville.Rgnl.AP.724320_TMY,724320
34.66,22062.01,BRA,BRA_MG_Muriae.868520_INMET,868520
31589.9,7984.08,USA,USA_PA_Lancaster.AP.725116_TMY3,725116
77581.45,1027.51,CHN,CHN_Gansu.Hezuo.560800_CSWD,560800
84844.18,6089.54,USA,USA_MT_Glendive.AWOS.726676_TMY3,726676
20948.41,11881.88,USA,USA_NC_Raleigh-Durham.723060_TMY2,723060
16264.83,16121.28,CHN,CHN_Hunan.Changsha.576870_CSWD,576870
0,34245.98,BRA,BRA_PA_Placas.817370_INMET,817370
66793.89,8228.84,USA,USA_SD_Pierre.Muni.AP.726686_TMY3,726686
72862.88,7090.48,USA,USA_MN_Mankato.AWOS.726585_TMY3,726585
118993.28,3704.6,CHN,CHN_Nei.Mongol.Xi.Ujimqin.Qi.540120_CSWD,540120
14862.61,13664.19,IRN,IRN_Esfahan.408000_ITMY,408000
91524.9,5142.86,CHN,CHN_Nei.Mongol.Linxi.541150_CSWD,541150
59863.81,7250.04,USA,USA_IA_Algona.Muni.AP.725457_TMY3,725457
67970.55,9993.85,CHN,CHN_Nei.Mongol.Ejin.Qi.522670_SWERA,522670
147.43,21081.8,BRA,BRA_MG_Ituiutaba.867750_INMET,867750
0,41489.54,CUB,CUB_Guantanamo.Bay.NAS.783670_TMY,783670
5495.5,19828.12,USA,USA_LA_Patterson.Mem.AP.722329_TMY3,722329
110.11,43288.39,IND,IND_Rajkot.427370_ISHRAE,427370
10542.93,19614.65,USA,USA_TX_Longview-Gregg.County.AP.722470_TMY3,722470
149736.92,3148.73,CHN,CHN_Nei.Mongol.Hailar.505270_CSWD,505270
2346.51,7661.5,USA,USA_CA_San.Diego-North.Island.NAS.722906_TMY3,722906
35138.62,4405.77,USA,USA_MA_Marthas.Vineyard.AP.725066_TMY3,725066
69983.35,3942.25,USA,USA_UT_Bryce.Canyon.AP.724756_TMY3,724756
58328.87,3739.7,USA,USA_CO_Aspen-Pitkin.County-Sardy.Field.724676_TMY3,724676
0,27890.87,BRA,BRA_MG_Aimores.868030_INMET,868030
3132.47,33496,USA,USA_CA_Needles.AP.723805_TMY3,723805
11355.76,16220.33,USA,USA_AZ_Douglas-Bisbee.Douglas.Intl.AP.722735_TMY3,722735
3.7,24907.77,BRA,BRA_MG_Governador.Valadares.835430_INMET,835430
10084.03,13961.98,USA,USA_CA_Merced-Macready.Field.724815_TMY3,724815
283.82,16764,BRA,BRA_SP_Campinas.837210_INMET,837210
64747.49,5179.93,USA,USA_NH_Concord.Muni.AP.726050_TMY,726050
8005.45,6540.29,USA,USA_CA_Mountain.View-Moffett.Field.NAS.745090_TMY3,745090
27269.2,9802.24,USA,USA_VA_Lynchburg.724100_TMY2,724100
9897.78,18581.64,USA,USA_GA_Valdosta-Moody.AFB.747810_TMY3,747810
20092.98,8096.09,ITA,ITA_Firenze-Peretola.161700_IGDG,161700
4108.96,29672.28,USA,USA_AZ_Scottsdale.Muni.AP.722789_TMY3,722789
70267.56,4595.55,USA,USA_ME_Millinocket.Muni.AP.726196_TMY3,726196
175617.53,589.98,USA,USA_AK_Selawik.700197_TMY3,700197
119420.83,2729.51,RUS,RUS_Ekaterinburg.284400_IWEC,284400
1033.42,28704.78,CHN,CHN_Guangdong.Shenzhen.594930_SWERA,594930
775,17214.08,BRA,BRA_SC_Florianopolis-Luz.AP.838990_TRY.1963,838990
103830.23,5732.76,CHN,CHN_Heilongjiang.Zhaozhou.509500_CSWD,509500
1662.87,28271.48,ARG,ARG_Formosa_Formosa.Intl.AP_871620_ArgTMY,871620
5227.3,3803.82,NZL,NZL_Auckland.Auckland.931190_IWEC,931190
15584.27,16511.4,CHN,CHN_Zhejiang.Hangzhou.584570_SWERA,584570
15505.41,17378.58,USA,USA_TX_Abilene.722660_TMY2,722660
50499.56,8101.73,USA,USA_IL_Chicago-Midway.AP.725340_TMY,725340
22339.7,5895.38,ITA,ITA_Perugia.161810_IGDG,161810
30056.8,10836.29,USA,USA_MD_Baltimore-Washington.Intl.AP.724060_TMY3,724060
206.75,12505.84,ESP,ESP_Las.Palmas.600300_SWEC,600300
1.89,26429.82,USA,USA_HI_Lihue.911650_TMY2,911650
0,33231.37,BRA,BRA_MA_Colinas.818660_INMET,818660
47373.2,8602.69,USA,USA_OH_Dayton.Intl.AP.724290_TMY3,724290
86530.11,6682.11,CHN,CHN_Xinjiang.Uygur.Urumqi.514630_CSWD,514630
23210.67,14044.24,USA,USA_AR_Batesville.AWOS.723448_TMY3,723448
31511.35,8759.83,USA,USA_WV_Charleston.724140_TMY2,724140
63292.92,8311.05,USA,USA_IA_Ottumwa.Industrial.AP.725465_TMY3,725465
19070.32,12709.75,USA,USA_NC_Charlotte.723140_TMY2,723140
481.76,19911.22,BRA,BRA_PR_Cidade.Gaucha.868980_INMET,868980
24.12,22707.8,KEN,KEN_Makindu.637660_SWERA,637660
0,42323.75,BRA,BRA_Belem-Val.de.Caes.821930_SWERA,821930
16294.67,19339.29,CHN,CHN_Hubei.Wuhan.574940_SWERA,574940
116934.99,100.34,CAN,CAN_NF_Battle.Harbour.718170_CWEC,718170
4334.07,21049.96,LBY,LBY_Tripoli.620100_IWEC,620100
37063.88,11330.98,USA,USA_IA_Fort.Madison.Muni.AP.725483_TMY3,725483
88671.59,4149.18,USA,USA_MN_Baudette.Intl.AP.727476_TMY3,727476
19389.22,3656.95,USA,USA_WA_Seattle-Boeing.Field.727935_TMY3,727935
77943.08,6466.18,USA,USA_MN_Austin.Muni.AP.727566_TMY3,727566
96715.38,3231.2,USA,USA_MN_Duluth.Intl.AP.727450_TMY3,727450
32718.55,1321.21,GBR,GBR_Birmingham.035340_IWEC,35340
448.05,28924.94,BRA,BRA_MS_Miranda.868070_INMET,868070
177926.77,1704.7,USA,USA_AK_Fairbanks.702610_TMY2,702610
14890.75,15212.3,CZ14RV2.htm,CZ14RV2,C00001
55.32,36543.41,USA,USA_FL_Key.West.Intl.AP.722010_TMY3,722010
40979.78,4704.91,HUN,HUN_Szombathely.128120_IWEC,128120
208.43,15966.98,ETH,ETH_Awassa.634600_SWERA,634600
4163.87,20214.27,USA,USA_GA_Brunswick-Malcolm.McKinnon.AP.722137_TMY3,722137
20280.56,9269.48,JPN,JPN_Miho.Civ.JASDF.477430_IWEC,477430
9723.93,22929.39,USA,USA_NV_Las.Vegas-McCarran.Intl.AP.723860_TMY3,723860
23568.38,13081.06,USA,USA_VA_Richmond.Intl.AP.724010_TMY3,724010
154193.92,443.56,USA,USA_AK_Bethel.702190_TMY2,702190
82091.82,744.36,CHN,CHN_Qinghai.Xinghai.529430_CSWD,529430
21134.76,6418.5,PRT,PRT_Braganca.085750_IWEC,85750
58740.39,7823.1,USA,USA_NE_North.Platte.Rgnl.AP.725620_TMY,725620
53822.41,6590.37,USA,USA_OH_Mansfield-Lahm.Muni.AP.725246_TMY3,725246
10524.54,17127.84,USA,USA_CA_Fresno.Air.Terminal.723890_TMY3,723890
798.18,12048.76,BRA,BRA_SC_Florianopolis.838970_INMET,838970
30582.12,12060.42,CHN,CHN_Shandong.Yanzhou.549160_CSWD,549160
30034.46,1102.24,IRL,IRL_Kilkenny.039600_IWEC,39600
12751.12,15617.28,USA,USA_CA_Lemoore.NAS.747020_TMY3,747020
17104.79,13314.32,USA,USA_SC_Greer.Greenville-Spartanburg.AP.723120_TMY3,723120
0,37949.52,BRA,BRA_RN_Natal-Severo.Intl.AP.825990_TRY.1954,825990
51123.79,7243.56,USA,USA_ID_Hailey-Sun.Valley.AP.725865_TMY3,725865
8958.44,20777.82,USA,USA_LA_Baton.Rouge-Ryan.AP.722317_TMY3,722317
112541.21,2118.34,CAN,CAN_PQ_Bagotville.717270_CWEC,717270
0,36290.61,BRA,BRA_AM_Presidente.Figueiredo.816990_INMET,816990
8026.91,20184.04,USA,USA_LA_New.Iberia.722314_TMY3,722314
79144.83,4743.82,CAN,CAN_PQ_Montreal.Intl.AP.716270_CWEC,716270
40187.44,6471.32,CHN,CHN_Gansu.Lanzhou.528890_CSWD,528890
15732.02,9055.68,ITA,ITA_Foggia.162610_IGDG,162610
168727.69,461.08,CAN,CAN_PQ_Schefferville.718280_CWEC,718280
2305.37,7838.68,USA,USA_CA_San.Diego-Lindbergh.Field.722900_TMY,722900
193,30348.69,AUS,AUS_QLD.Townsville.Aero.942940_RMY,942940
53615.75,6434.15,USA,USA_WI_Lone.Rock.AP.726416_TMY3,726416
22191.38,10351.4,USA,USA_AZ_Prescott-Love.Field.723723_TMY3,723723
0,44708.3,MYS,MYS_George.Town.486010_IWEC,486010
1062.33,26194.05,USA,USA_FL_Southwest.Florida.Intl.AP.722108_TMY3,722108
18655.32,16720.82,USA,USA_TX_Cox.Field.722587_TMY3,722587
0.37,28223.61,BRA,BRA_BA_Buritirama.AP.866090_INMET,866090
0,35361.1,BRA,BRA_MA_Carolina.819010_INMET,819010
35859.6,6955.91,ROU,ROU_Timisoara.152470_IWEC,152470
69893.24,4080.71,CAN,CAN_ON_Kingston.716200_CWEC,718200
2224.39,13247.08,BRA,BRA_RS_Porto.Alegre.869880_INMET,869880
67411.06,4939.73,USA,USA_ID_Soda.Springs-Tigert.AP.725868_TMY3,725868
0,48990.93,LKA,LKA_Puttalam.434240_SWERA,434240
42787.27,5200.19,USA,USA_MA_Boston-Logan.Intl.AP.725090_TMY,725090
30762.84,1469.02,CHN,CHN_Sichuan.Jiulong.564620_CSWD,564620
69290.89,7081.47,USA,USA_MT_Miles.City.Muni.AP.742300_TMY3,742300
82538.87,3371.06,CAN,CAN_NB_Fredericton.717000_CWEC,717000
13481.98,16961.75,USA,USA_NM_Las.Cruces.Intl.AP.722695_TMY3,722695
10940.26,19999.7,USA,USA_TX_Waco.722560_TMY2,722560
